query	target	evalue	bits	prob	alntmscore	qtmscore	ttmscore	lddt	qcov	tcov	qlen	tlen	batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-B7JM99-F1-model_v6	9.325E-17	459	1.000	7.436E-01	6.179E-01	6.523E-01	5.087E-01	0.921	0.870	546	515	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-H8ZPX2-F1-model_v6	5.250E-17	458	1.000	7.338E-01	5.947E-01	6.749E-01	4.990E-01	0.918	0.916	546	477	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q7MH21-F1-model_v6	4.172E-17	458	1.000	7.253E-01	5.981E-01	6.680E-01	4.995E-01	0.930	0.918	546	485	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q92EQ7-F1-model_v6	2.646E-18	458	1.000	6.949E-01	5.638E-01	6.245E-01	4.623E-01	0.907	0.891	546	488	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-B7M1F8-F1-model_v6	1.400E-17	458	1.000	7.056E-01	5.871E-01	6.463E-01	4.903E-01	0.929	0.911	546	492	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-B6IBG6-F1-model_v6	8.350E-18	458	1.000	6.956E-01	5.787E-01	6.372E-01	4.865E-01	0.929	0.911	546	492	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-A8FRE9-F1-model_v6	3.144E-18	457	1.000	6.776E-01	5.676E-01	6.311E-01	4.745E-01	0.932	0.928	546	486	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q5L025-F1-model_v6	8.804E-17	457	1.000	7.350E-01	5.996E-01	6.653E-01	5.094E-01	0.912	0.900	546	488	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-B7LQ46-F1-model_v6	1.113E-17	457	1.000	6.985E-01	5.817E-01	6.401E-01	4.884E-01	0.929	0.911	546	492	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q81ZF8-F1-model_v6	7.849E-17	457	1.000	7.354E-01	6.105E-01	6.445E-01	5.061E-01	0.921	0.870	546	515	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q5WH11-F1-model_v6	3.116E-16	456	1.000	7.561E-01	6.247E-01	6.966E-01	5.223E-01	0.925	0.918	546	486	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q0P5F9-F1-model_v6	3.496E-16	456	1.000	7.439E-01	6.138E-01	6.832E-01	5.335E-01	0.914	0.916	546	487	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q1QTQ7-F1-model_v6	4.979E-18	456	1.000	6.865E-01	5.722E-01	6.335E-01	4.762E-01	0.932	0.918	546	489	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-B1IPI4-F1-model_v6	9.921E-18	456	1.000	6.955E-01	5.787E-01	6.370E-01	4.860E-01	0.929	0.911	546	492	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-P43353-F1-model_v6	6.997E-17	455	1.000	7.320E-01	6.069E-01	7.002E-01	5.002E-01	0.923	0.955	546	468	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q5KYR4-F1-model_v6	4.680E-17	455	1.000	7.166E-01	5.846E-01	6.543E-01	5.021E-01	0.912	0.909	546	484	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-A8H8E0-F1-model_v6	5.273E-18	455	1.000	6.894E-01	5.762E-01	6.407E-01	4.748E-01	0.930	0.924	546	486	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-A6T7T5-F1-model_v6	1.664E-17	455	1.000	6.967E-01	5.809E-01	6.395E-01	4.922E-01	0.930	0.913	546	492	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-P99076-F1-model_v6	8.844E-18	455	1.000	7.190E-01	5.979E-01	6.316E-01	4.641E-01	0.921	0.870	546	514	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q3MSM4-F1-model_v6	5.585E-18	455	1.000	6.965E-01	5.697E-01	5.799E-01	4.711E-01	0.912	0.821	546	535	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-P51649-F1-model_v6	3.957E-18	455	1.000	6.915E-01	5.660E-01	5.762E-01	4.664E-01	0.912	0.821	546	535	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-A7ZML4-F1-model_v6	1.113E-17	454	1.000	6.928E-01	5.766E-01	6.347E-01	4.847E-01	0.929	0.911	546	492	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q54DG1-F1-model_v6	8.350E-18	453	1.000	6.749E-01	5.817E-01	6.669E-01	4.901E-01	0.971	0.989	546	470	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-P25526-F1-model_v6	2.646E-18	453	1.000	6.778E-01	5.498E-01	6.154E-01	4.646E-01	0.910	0.900	546	482	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q6LVE5-F1-model_v6	1.977E-17	453	1.000	7.033E-01	5.799E-01	6.470E-01	4.884E-01	0.929	0.915	546	485	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q9FDS1-F1-model_v6	1.664E-17	453	1.000	7.095E-01	5.879E-01	6.346E-01	4.810E-01	0.923	0.889	546	503	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q9EQ20-F1-model_v6	1.477E-16	453	1.000	7.267E-01	6.170E-01	6.284E-01	5.180E-01	0.930	0.858	546	535	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-A9VMS6-F1-model_v6	1.664E-17	452	1.000	7.079E-01	5.795E-01	6.488E-01	4.800E-01	0.912	0.911	546	483	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-A7MX96-F1-model_v6	6.237E-17	452	1.000	7.170E-01	5.940E-01	6.634E-01	5.020E-01	0.929	0.922	546	485	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-B7N582-F1-model_v6	1.322E-17	452	1.000	6.962E-01	5.796E-01	6.376E-01	4.817E-01	0.929	0.911	546	492	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q9RJZ6-F1-model_v6	1.248E-17	452	1.000	6.993E-01	5.922E-01	6.337E-01	4.790E-01	0.929	0.899	546	507	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-A7GKJ4-F1-model_v6	9.876E-17	452	1.000	7.350E-01	6.105E-01	6.442E-01	5.002E-01	0.921	0.870	546	515	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q54I10-F1-model_v6	2.476E-16	452	1.000	7.471E-01	6.115E-01	6.310E-01	5.150E-01	0.912	0.835	546	528	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-A1RNU4-F1-model_v6	2.646E-18	451	1.000	6.732E-01	5.623E-01	6.251E-01	4.628E-01	0.930	0.924	546	486	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q07XY1-F1-model_v6	4.979E-18	451	1.000	6.790E-01	5.648E-01	6.285E-01	4.722E-01	0.929	0.922	546	486	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-B7MAV7-F1-model_v6	8.844E-18	451	1.000	6.820E-01	5.674E-01	6.248E-01	4.805E-01	0.929	0.911	546	492	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q0T4V3-F1-model_v6	1.866E-17	451	1.000	6.965E-01	5.793E-01	6.378E-01	4.876E-01	0.929	0.911	546	492	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-A8A0T8-F1-model_v6	1.664E-17	451	1.000	6.942E-01	5.776E-01	6.358E-01	4.858E-01	0.929	0.911	546	492	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-A6U4T5-F1-model_v6	2.094E-17	451	1.000	7.234E-01	6.009E-01	6.353E-01	4.724E-01	0.921	0.870	546	514	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-P62028-F1-model_v6	1.046E-16	451	1.000	7.346E-01	6.102E-01	6.440E-01	5.003E-01	0.921	0.870	546	515	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q9A7W2-F1-model_v6	8.804E-17	450	1.000	7.247E-01	5.928E-01	6.621E-01	5.003E-01	0.930	0.909	546	485	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-A8FDV4-F1-model_v6	2.084E-16	450	1.000	7.439E-01	6.159E-01	6.860E-01	5.067E-01	0.923	0.918	546	486	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-K9UV87-F1-model_v6	1.858E-16	450	1.000	7.498E-01	6.172E-01	6.880E-01	5.007E-01	0.930	0.914	546	486	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-A3D039-F1-model_v6	1.400E-17	450	1.000	6.919E-01	5.769E-01	6.416E-01	4.831E-01	0.930	0.924	546	486	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q7KW39-F1-model_v6	1.571E-17	450	1.000	6.824E-01	5.743E-01	6.010E-01	4.919E-01	0.930	0.873	546	520	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-A7MNV8-F1-model_v6	1.866E-17	449	1.000	6.941E-01	5.794E-01	6.368E-01	4.847E-01	0.930	0.913	546	492	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q8DCS9-F1-model_v6	6.237E-17	448	1.000	7.142E-01	5.928E-01	6.621E-01	4.954E-01	0.930	0.924	546	485	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q32G88-F1-model_v6	6.636E-18	448	1.000	6.803E-01	5.625E-01	6.215E-01	4.712E-01	0.927	0.908	546	490	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-A4W9J7-F1-model_v6	2.217E-17	448	1.000	6.996E-01	5.846E-01	6.396E-01	4.823E-01	0.930	0.907	546	495	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q63GS0-F1-model_v6	1.394E-16	448	1.000	7.354E-01	6.109E-01	6.447E-01	4.986E-01	0.921	0.870	546	515	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q1JPA0-F1-model_v6	1.477E-16	447	1.000	7.310E-01	6.048E-01	6.978E-01	5.007E-01	0.921	0.953	546	468	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-P42269-F1-model_v6	1.754E-16	447	1.000	7.284E-01	5.891E-01	6.796E-01	5.065E-01	0.907	0.929	546	468	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-A9EN94-F1-model_v6	5.915E-18	447	1.000	6.753E-01	5.637E-01	6.234E-01	4.686E-01	0.930	0.918	546	489	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q9RKF1-F1-model_v6	1.400E-17	447	1.000	7.006E-01	5.764E-01	6.338E-01	4.707E-01	0.916	0.898	546	492	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q6HP91-F1-model_v6	1.754E-16	447	1.000	7.349E-01	6.102E-01	6.442E-01	5.020E-01	0.921	0.870	546	515	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-B8CIT6-F1-model_v6	3.957E-18	446	1.000	6.654E-01	5.583E-01	6.210E-01	4.661E-01	0.932	0.928	546	486	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q4ZQH8-F1-model_v6	4.438E-18	446	1.000	6.763E-01	5.660E-01	6.261E-01	4.605E-01	0.930	0.920	546	488	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q5QVX3-F1-model_v6	1.400E-17	446	1.000	6.819E-01	5.680E-01	6.289E-01	4.799E-01	0.930	0.918	546	489	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q9UTM8-F1-model_v6	5.250E-17	446	1.000	7.030E-01	5.786E-01	6.364E-01	4.942E-01	0.921	0.899	546	493	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q9SYG7-F1-model_v6	5.863E-16	446	1.000	7.483E-01	6.262E-01	6.701E-01	5.200E-01	0.929	0.890	546	508	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-P37685-F1-model_v6	2.942E-16	446	1.000	7.253E-01	6.080E-01	6.457E-01	5.209E-01	0.927	0.885	546	512	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q65NN2-F1-model_v6	1.968E-16	446	1.000	7.267E-01	6.024E-01	6.350E-01	5.087E-01	0.916	0.866	546	516	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q17M80-F1-model_v6	1.762E-17	446	1.000	6.707E-01	5.766E-01	6.021E-01	4.925E-01	0.930	0.889	546	521	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q02252-F1-model_v6	9.325E-17	446	1.000	7.087E-01	6.022E-01	6.138E-01	5.035E-01	0.930	0.858	546	535	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q5KYK0-F1-model_v6	1.108E-16	445	1.000	7.291E-01	5.957E-01	6.662E-01	4.916E-01	0.912	0.909	546	484	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-A9L3U4-F1-model_v6	8.350E-18	445	1.000	6.786E-01	5.660E-01	6.299E-01	4.692E-01	0.930	0.924	546	486	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q321N8-F1-model_v6	2.349E-17	445	1.000	6.904E-01	5.750E-01	6.328E-01	4.840E-01	0.929	0.911	546	492	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q1K615-F1-model_v6	4.399E-16	445	1.000	7.495E-01	6.115E-01	6.254E-01	5.117E-01	0.927	0.826	546	533	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-B6EML5-F1-model_v6	1.866E-17	444	1.000	6.850E-01	5.717E-01	6.378E-01	4.802E-01	0.932	0.928	546	485	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-B5FBM2-F1-model_v6	1.977E-17	444	1.000	6.950E-01	5.755E-01	6.409E-01	4.740E-01	0.930	0.918	546	485	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-A1B4L2-F1-model_v6	3.719E-17	444	1.000	7.065E-01	5.963E-01	6.373E-01	4.795E-01	0.927	0.896	546	508	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-P94358-F1-model_v6	1.322E-17	443	1.000	6.953E-01	5.770E-01	6.425E-01	4.634E-01	0.932	0.920	546	485	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-B1LDY5-F1-model_v6	1.179E-17	443	1.000	6.835E-01	5.689E-01	6.261E-01	4.702E-01	0.929	0.911	546	492	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-B1XGK7-F1-model_v6	3.315E-17	443	1.000	6.926E-01	5.764E-01	6.344E-01	4.848E-01	0.929	0.911	546	492	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q9RYG9-F1-model_v6	1.400E-17	443	1.000	6.864E-01	5.794E-01	6.114E-01	4.713E-01	0.929	0.883	546	515	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-A0R909-F1-model_v6	2.338E-16	443	1.000	7.366E-01	6.118E-01	6.457E-01	4.998E-01	0.921	0.870	546	515	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q9AAL5-F1-model_v6	8.313E-17	442	1.000	7.009E-01	5.865E-01	6.707E-01	4.982E-01	0.930	0.956	546	472	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-A6WST7-F1-model_v6	9.921E-18	442	1.000	6.778E-01	5.654E-01	6.291E-01	4.674E-01	0.930	0.924	546	486	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-A4XWE7-F1-model_v6	8.844E-18	442	1.000	6.734E-01	5.627E-01	6.246E-01	4.687E-01	0.930	0.922	546	487	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-A5YBJ3-F1-model_v6	1.754E-16	442	1.000	7.328E-01	5.981E-01	6.585E-01	4.943E-01	0.912	0.892	546	492	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-P38067-F1-model_v6	4.418E-17	442	1.000	7.061E-01	5.848E-01	6.372E-01	4.793E-01	0.925	0.895	546	497	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-B9J1L9-F1-model_v6	2.778E-16	442	1.000	7.363E-01	6.114E-01	6.453E-01	5.028E-01	0.921	0.870	546	515	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q08IB7-F1-model_v6	3.315E-17	442	1.000	6.799E-01	5.943E-01	6.106E-01	4.930E-01	0.941	0.892	546	530	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q87L22-F1-model_v6	4.680E-17	441	1.000	7.051E-01	5.851E-01	6.528E-01	4.800E-01	0.929	0.922	546	485	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-A4Y344-F1-model_v6	7.028E-18	441	1.000	6.724E-01	5.615E-01	6.242E-01	4.614E-01	0.930	0.924	546	486	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q39I25-F1-model_v6	3.939E-17	441	1.000	6.990E-01	5.842E-01	6.488E-01	4.809E-01	0.930	0.922	546	487	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q41247-F1-model_v6	5.535E-16	441	1.000	7.460E-01	5.920E-01	6.500E-01	5.091E-01	0.881	0.864	546	494	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-F8JX40-F1-model_v6	2.955E-17	441	1.000	6.971E-01	5.905E-01	6.317E-01	4.761E-01	0.930	0.899	546	507	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q29HB2-F1-model_v6	6.997E-17	441	1.000	6.860E-01	5.835E-01	6.108E-01	5.023E-01	0.932	0.885	546	520	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q02253-F1-model_v6	1.564E-16	441	1.000	7.091E-01	6.026E-01	6.142E-01	5.057E-01	0.930	0.858	546	535	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q9A777-F1-model_v6	3.719E-17	440	1.000	6.936E-01	5.898E-01	6.575E-01	4.799E-01	0.929	0.944	546	485	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-B7USC7-F1-model_v6	5.273E-18	440	1.000	6.616E-01	5.511E-01	6.060E-01	4.626E-01	0.929	0.911	546	492	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q04458-F1-model_v6	7.884E-18	440	1.000	6.423E-01	6.139E-01	6.289E-01	4.843E-01	0.998	0.979	546	532	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q2SXN9-F1-model_v6	8.313E-17	439	1.000	6.992E-01	5.842E-01	6.482E-01	4.935E-01	0.930	0.922	546	487	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-Q1BXP1-F1-model_v6	1.564E-16	439	1.000	7.161E-01	5.965E-01	6.631E-01	4.944E-01	0.930	0.922	546	487	batch001_barbun6h_20cpu
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	AF-B4ECZ8-F1-model_v6	9.325E-17	439	1.000	7.118E-01	5.928E-01	6.589E-01	4.865E-01	0.929	0.920	546	487	batch001_barbun6h_20cpu
