query	target	evalue	bits	prob	alntmscore	qtmscore	ttmscore	lddt	qcov	tcov	qlen	tlen	batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	1pui-assembly1_A	7.543E+00	23	0.045	5.038E-01	1.062E-01	2.792E-01	2.556E-01	0.183	0.497	520	169	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	6ovq-assembly2_B	2.371E+00	23	0.045	3.199E-01	1.913E-01	3.070E-01	2.320E-01	0.596	0.954	520	284	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	7wmz-assembly2_A	1.158E+00	23	0.045	2.798E-01	1.842E-01	2.726E-01	1.979E-01	0.550	0.962	520	290	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	5iob-assembly1_B	2.009E+00	23	0.045	2.896E-01	2.008E-01	2.870E-01	2.324E-01	0.594	1.000	520	313	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	5jh8-assembly1_A	7.543E+00	23	0.045	4.395E-01	2.529E-01	3.699E-01	2.833E-01	0.481	0.909	520	317	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	4l4p-assembly1_A	5.419E+00	23	0.045	4.257E-01	2.550E-01	3.572E-01	2.576E-01	0.498	0.838	520	328	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	1j33-assembly1_A-2	3.444E-01	23	0.045	1.813E-01	1.361E-01	1.809E-01	2.025E-01	0.675	1.000	520	333	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	6zfq-assembly1_AAA	2.647E+00	23	0.045	3.104E-01	1.848E-01	2.384E-01	2.423E-01	0.406	0.818	520	346	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	8is0-assembly1_A	1.158E+00	23	0.045	2.430E-01	1.084E-01	1.392E-01	2.259E-01	0.487	0.477	520	377	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	2w8u-assembly1_A	1.293E+00	23	0.045	2.227E-01	1.213E-01	1.473E-01	2.558E-01	0.521	0.552	520	397	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	8yag-assembly1_A	2.123E+00	23	0.045	3.098E-01	2.130E-01	2.581E-01	2.238E-01	0.573	0.772	520	399	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	3lb8-assembly2_B	4.294E-01	23	0.045	2.070E-01	9.726E-02	1.139E-01	1.993E-01	0.358	0.492	520	417	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	3d6n-assembly1_A	2.505E+00	23	0.045	3.177E-01	1.725E-01	1.991E-01	2.333E-01	0.506	0.476	520	422	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	5jcl-assembly2_B	2.009E+00	23	0.045	3.413E-01	7.570E-02	8.884E-02	2.034E-01	0.119	0.133	520	428	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	5vvo-assembly1_B	1.902E+00	23	0.045	2.543E-01	2.007E-01	2.282E-01	2.714E-01	0.756	0.858	520	429	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	5vvx-assembly1_C	2.955E+00	23	0.045	2.952E-01	2.329E-01	2.673E-01	2.753E-01	0.756	0.861	520	431	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	5miv-assembly1_A	5.128E+00	23	0.045	4.644E-01	8.595E-02	9.894E-02	2.237E-01	0.119	0.138	520	442	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	4bur-assembly3_C	4.853E+00	23	0.045	4.417E-01	8.669E-02	9.885E-02	2.338E-01	0.119	0.137	520	446	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	8g9z-assembly1_A-2	2.009E+00	23	0.045	2.447E-01	1.474E-01	1.602E-01	2.714E-01	0.598	0.562	520	466	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	7yjk-assembly1_F	1.293E+00	23	0.045	2.626E-01	1.537E-01	1.657E-01	2.240E-01	0.669	0.553	520	470	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	6qxl-assembly3_K	6.315E-01	23	0.045	1.920E-01	1.321E-01	1.380E-01	2.423E-01	0.675	0.595	520	482	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	7r8c-assembly1_A	3.684E+00	23	0.045	4.321E-01	1.010E-01	9.712E-02	2.103E-01	0.175	0.134	520	545	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	6nzg-assembly1_B	2.371E+00	23	0.045	3.251E-01	1.978E-01	1.411E-01	2.215E-01	0.506	0.295	520	837	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	5uj6-assembly1_B	6.050E+00	23	0.045	4.434E-01	1.493E-01	1.006E-01	2.469E-01	0.279	0.158	520	840	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	8qx3-assembly1_A	2.505E+00	23	0.045	3.544E-01	1.999E-01	1.289E-01	2.057E-01	0.462	0.309	520	897	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	8oje-assembly1_B	8.790E-01	23	0.045	2.429E-01	1.661E-01	1.061E-01	2.022E-01	0.596	0.326	520	930	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	8cj8-assembly2_C	2.371E+00	23	0.045	3.143E-01	1.783E-01	1.109E-01	2.250E-01	0.485	0.321	520	938	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	4xbs-assembly1_B	4.853E+00	22	0.040	3.756E-01	1.908E-01	3.548E-01	2.433E-01	0.542	0.926	520	217	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	4jj6-assembly1_B	6.050E+00	22	0.040	4.253E-01	1.179E-01	2.416E-01	2.441E-01	0.208	0.598	520	219	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	3r12-assembly1_B	6.050E+00	22	0.040	4.178E-01	2.134E-01	3.655E-01	2.498E-01	0.463	0.831	520	255	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	6gs8-assembly6_F	6.050E+00	22	0.040	4.078E-01	2.490E-01	3.892E-01	2.572E-01	0.598	0.933	520	284	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	1v19-assembly1_A	1.158E+00	22	0.040	2.411E-01	1.533E-01	2.176E-01	2.026E-01	0.494	0.970	520	301	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	2za2-assembly1_B	4.593E+00	22	0.040	3.724E-01	2.483E-01	3.685E-01	2.385E-01	0.717	0.987	520	310	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	5iob-assembly3_F	2.371E+00	22	0.040	2.943E-01	1.910E-01	2.712E-01	2.335E-01	0.533	0.949	520	313	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	1wx1-assembly1_B	1.507E-01	22	0.040	1.435E-01	1.059E-01	1.432E-01	1.822E-01	0.725	1.000	520	330	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	8wyv-assembly1_A	3.300E+00	22	0.040	3.354E-01	1.510E-01	2.000E-01	2.251E-01	0.356	0.472	520	358	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	4rnu-assembly4_D	8.790E-01	22	0.040	2.407E-01	1.749E-01	2.218E-01	1.867E-01	0.654	0.984	520	379	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	5tke-assembly1_A	1.902E+00	22	0.040	2.569E-01	2.065E-01	2.375E-01	2.343E-01	0.756	0.881	520	420	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	4rnf-assembly1_A	3.684E+00	22	0.040	3.692E-01	1.714E-01	1.979E-01	2.133E-01	0.452	0.386	520	425	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	4qfu-assembly6_F	3.684E+00	22	0.040	3.468E-01	2.039E-01	2.222E-01	2.281E-01	0.498	0.572	520	465	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	7kg6-assembly1_A	3.684E+00	22	0.040	3.442E-01	1.054E-01	1.092E-01	2.401E-01	0.206	0.203	520	498	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	6d8g-assembly1_B	1.902E+00	22	0.040	2.950E-01	2.059E-01	1.478E-01	2.108E-01	0.556	0.343	520	831	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	8cj8-assembly1_A-3	1.902E+00	22	0.040	2.703E-01	1.783E-01	1.126E-01	2.216E-01	0.596	0.325	520	932	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	6lfc-assembly1_A	6.755E+00	21	0.034	4.152E-01	1.113E-01	2.797E-01	2.308E-01	0.206	0.646	520	175	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	6lfb-assembly1_A	8.422E+00	21	0.034	4.672E-01	1.203E-01	2.912E-01	2.434E-01	0.190	0.603	520	179	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	4n2y-assembly3_A	2.371E+00	21	0.034	2.790E-01	1.538E-01	2.733E-01	2.144E-01	0.560	0.967	520	209	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	4ff5-assembly1_A	7.138E+00	21	0.034	4.293E-01	1.664E-01	3.089E-01	2.358E-01	0.392	0.643	520	227	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	4qdt-assembly1_A	8.319E-01	21	0.034	2.276E-01	1.078E-01	1.688E-01	1.864E-01	0.456	0.659	520	273	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	1esq-assembly1_C	2.243E+00	21	0.034	2.582E-01	1.635E-01	2.424E-01	2.338E-01	0.598	0.901	520	274	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	3tva-assembly2_B	5.726E+00	21	0.034	3.740E-01	2.365E-01	3.701E-01	2.546E-01	0.571	0.989	520	276	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	2jl1-assembly1_A-2	2.797E+00	21	0.034	2.930E-01	1.206E-01	1.875E-01	2.316E-01	0.302	0.641	520	287	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	2fds-assembly1_B	5.419E+00	21	0.034	3.821E-01	2.531E-01	3.638E-01	2.255E-01	0.746	0.937	520	319	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	8wy2-assembly1_A	5.726E+00	21	0.034	3.603E-01	1.864E-01	2.484E-01	2.447E-01	0.408	0.732	520	358	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	7x0q-assembly1_A	5.419E+00	21	0.034	4.360E-01	8.533E-02	1.157E-01	2.118E-01	0.121	0.157	520	362	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	1cb2-assembly1_A	5.419E+00	21	0.034	3.739E-01	2.180E-01	2.812E-01	2.421E-01	0.456	0.691	520	363	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	1hgw-assembly2_B	5.726E+00	21	0.034	3.765E-01	2.223E-01	2.866E-01	2.429E-01	0.462	0.708	520	363	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	8xhk-assembly1_A	1.612E+00	21	0.034	2.207E-01	1.298E-01	1.579E-01	2.267E-01	0.529	0.612	520	394	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	4bjh-assembly1_A	4.593E+00	21	0.034	3.301E-01	1.708E-01	1.971E-01	2.387E-01	0.506	0.476	520	422	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	3j9o-assembly1_B-1	9.936E+00	21	0.034	6.868E-01	5.140E-02	6.221E-02	1.868E-01	0.054	0.066	520	427	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	6rfu-assembly1_A	2.797E+00	21	0.034	3.162E-01	1.287E-01	1.440E-01	2.117E-01	0.375	0.254	520	445	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	3lrm-assembly1_D	4.347E+00	21	0.034	3.408E-01	2.265E-01	2.523E-01	2.284E-01	0.573	0.653	520	452	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	7dxq-assembly1_A	8.422E+00	21	0.034	5.210E-01	8.706E-02	9.609E-02	2.190E-01	0.112	0.123	520	463	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	3gd3-assembly1_A	6.673E-01	21	0.034	2.173E-01	1.035E-01	1.142E-01	1.784E-01	0.398	0.482	520	463	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	6qxl-assembly2_F	1.096E+00	21	0.034	1.941E-01	1.289E-01	1.342E-01	2.444E-01	0.660	0.576	520	483	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	4g56-assembly1_A	3.893E+00	21	0.034	3.027E-01	2.411E-01	2.117E-01	2.565E-01	0.737	0.624	520	617	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	6de6-assembly1_B	1.444E+00	21	0.034	2.413E-01	1.561E-01	1.342E-01	2.090E-01	0.552	0.641	520	652	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	7ezt-assembly3_C	3.300E+00	21	0.034	3.065E-01	2.268E-01	1.728E-01	2.261E-01	0.662	0.508	520	731	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	8oje-assembly2_C	2.955E+00	21	0.034	3.202E-01	1.890E-01	1.184E-01	2.178E-01	0.485	0.323	520	931	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	8oj9-assembly2_C	3.893E+00	21	0.034	3.464E-01	2.038E-01	1.250E-01	2.263E-01	0.490	0.317	520	946	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	4oao-assembly1_B	7.543E+00	20	0.029	4.246E-01	1.201E-01	2.448E-01	2.332E-01	0.208	0.598	520	219	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	5ysp-assembly1_A	2.797E+00	20	0.029	2.677E-01	1.644E-01	2.536E-01	2.210E-01	0.490	0.964	520	274	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	1p9o-assembly1_B	1.158E+00	20	0.029	2.301E-01	1.194E-01	1.792E-01	1.782E-01	0.437	0.639	520	280	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	5tnv-assembly1_A	5.419E+00	20	0.029	3.164E-01	2.179E-01	3.062E-01	2.635E-01	0.560	0.964	520	306	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	4ot7-assembly1_A	3.684E+00	20	0.029	3.446E-01	1.842E-01	2.712E-01	2.049E-01	0.496	0.721	520	308	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	4cd8-assembly1_A	7.138E+00	20	0.029	3.735E-01	2.488E-01	3.599E-01	2.522E-01	0.573	0.981	520	313	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	3tuj-assembly1_C	2.797E+00	20	0.029	2.828E-01	8.738E-02	1.237E-01	2.049E-01	0.287	0.334	520	344	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	3gfg-assembly2_C	7.970E+00	20	0.029	4.542E-01	8.398E-02	1.190E-01	2.256E-01	0.140	0.156	520	346	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	5xcz-assembly1_A	1.800E+00	20	0.029	2.403E-01	1.626E-01	2.139E-01	2.021E-01	0.671	0.846	520	358	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	4ax7-assembly4_D	4.853E+00	20	0.029	3.583E-01	1.627E-01	2.137E-01	2.183E-01	0.356	0.475	520	360	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	1ljy-assembly1_A	3.123E+00	20	0.029	2.759E-01	1.537E-01	2.023E-01	2.196E-01	0.498	0.640	520	361	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	4gqa-assembly2_C-3	2.123E+00	20	0.029	2.890E-01	1.232E-01	1.504E-01	1.777E-01	0.440	0.345	520	377	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	5jay-assembly1_A	1.800E+00	20	0.029	2.191E-01	1.379E-01	1.669E-01	2.158E-01	0.606	0.623	520	385	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	2x8u-assembly1_B	3.300E+00	20	0.029	2.514E-01	1.266E-01	1.558E-01	2.578E-01	0.515	0.536	520	399	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	2gr3-assembly1_A-2	5.353E-01	20	0.029	1.824E-01	8.878E-02	1.093E-01	1.732E-01	0.502	0.500	520	402	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	3fg2-assembly1_P	3.487E+00	20	0.029	3.161E-01	7.579E-02	9.290E-02	2.021E-01	0.129	0.153	520	404	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	5jcn-assembly2_B	3.893E+00	20	0.029	3.369E-01	7.558E-02	8.913E-02	2.070E-01	0.119	0.134	520	425	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	6krt-assembly2_B	6.050E+00	20	0.029	4.070E-01	6.760E-02	7.849E-02	2.047E-01	0.102	0.120	520	433	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	5vvo-assembly1_A	3.123E+00	20	0.029	2.496E-01	2.029E-01	2.294E-01	2.500E-01	0.756	0.886	520	437	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	5miu-assembly2_B	8.899E+00	20	0.029	4.414E-01	8.623E-02	9.805E-02	2.336E-01	0.121	0.136	520	447	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	2bc0-assembly1_B	6.050E+00	20	0.029	4.197E-01	8.490E-02	9.214E-02	2.016E-01	0.129	0.131	520	473	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	8wzu-assembly1_B	1.293E+00	20	0.029	1.815E-01	1.229E-01	1.072E-01	2.462E-01	0.606	0.504	520	625	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	1nne-assembly1_B	7.138E+00	20	0.029	4.156E-01	1.278E-01	9.255E-02	2.275E-01	0.231	0.152	520	759	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	8qx1-assembly1_A	1.703E+00	20	0.029	2.491E-01	1.742E-01	1.101E-01	2.002E-01	0.631	0.350	520	931	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	8oje-assembly2_H-2	3.684E+00	20	0.029	3.015E-01	1.814E-01	1.153E-01	2.138E-01	0.485	0.323	520	933	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	8qx1-assembly2_C	2.009E+00	20	0.029	2.528E-01	1.705E-01	1.076E-01	2.029E-01	0.596	0.324	520	936	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	6lfc-assembly2_B	9.403E+00	19	0.024	4.151E-01	1.114E-01	2.804E-01	2.297E-01	0.206	0.649	520	174	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	7tlv-assembly1_A	2.647E+00	19	0.024	2.494E-01	8.796E-02	1.485E-01	2.043E-01	0.217	0.548	520	219	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	4gyf-assembly1_A	8.422E+00	19	0.024	3.946E-01	2.330E-01	3.778E-01	2.473E-01	0.565	0.947	520	263	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	2vrc-assembly1_D	3.487E+00	19	0.024	2.460E-01	1.486E-01	2.273E-01	2.534E-01	0.546	0.895	520	285	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	2jg5-assembly1_B	2.243E+00	19	0.024	2.367E-01	1.673E-01	2.291E-01	2.077E-01	0.583	0.958	520	306	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	8vr2-assembly1_A	1.037E+00	19	0.024	2.074E-01	1.172E-01	1.650E-01	1.820E-01	0.460	0.670	520	306	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	3ban-assembly1_A	5.128E+00	19	0.024	3.366E-01	2.069E-01	2.756E-01	2.079E-01	0.498	0.837	520	349	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	2dsv-assembly1_A	3.893E+00	19	0.024	2.797E-01	1.600E-01	2.086E-01	2.126E-01	0.498	0.640	520	361	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	1qk2-assembly2_B	6.755E+00	19	0.024	3.723E-01	2.022E-01	2.619E-01	2.232E-01	0.419	0.686	520	363	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	6gdf-assembly1_A	6.050E+00	19	0.024	3.393E-01	1.539E-01	2.001E-01	2.205E-01	0.506	0.478	520	368	smoke_batch
T1_Acidiferrobacteraceae_bacterium__GCA_002686015.1_-_ASM268601v1__NYZW01000061.1__26__2024893_5	4h4p-assembly1_A	1.525E+00	19	0.024	2.286E-01	1.074E-01	1.339E-01	1.800E-01	0.506	0.506	520	401	smoke_batch
